name,Manufacturer,type,feature.x,value.x,featureAbbr.x,feature.y,value.y,featureAbbr.y
Basic 4,General Mills,Cold,Grams of complex carbohydrates,18,Carbohydrates,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Grams of complex carbohydrates,18,Carbohydrates,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Calories per serving,130,Calories
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Grams of protein,3,Protein
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Grams of fat,2,Fat
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Grams of sugars,8,Sugars,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Calories per serving,130,Calories
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Grams of protein,3,Protein
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Grams of fat,2,Fat
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Milligrams of potassium,100,Potassium,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Calories per serving,130,Calories
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of protein,3,Protein
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of fat,2,Fat
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Calories per serving,130,Calories
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Grams of protein,3,Protein
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Grams of fat,2,Fat
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Calories per serving,130,Calories
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of protein,3,Protein
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of fat,2,Fat
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Calories per serving,130,Calories
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of protein,3,Protein
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of fat,2,Fat
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Calories per serving,130,Calories
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Grams of protein,3,Protein
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Grams of fat,2,Fat
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Rating of cereal,37.038562,**Rating**
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Calories per serving,110,Calories
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Grams of protein,6,Protein
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Grams of fat,2,Fat
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Grams of sugars,1,Sugars
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Display shelf,1,Shelf
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,Calories per serving,110,Calories,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Calories per serving,110,Calories
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Grams of protein,6,Protein
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Grams of fat,2,Fat
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Grams of sugars,1,Sugars
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Display shelf,1,Shelf
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,Grams of protein,6,Protein,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Calories per serving,110,Calories
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Grams of protein,6,Protein
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Grams of fat,2,Fat
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Grams of sugars,1,Sugars
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Display shelf,1,Shelf
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,Grams of fat,2,Fat,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Calories per serving,110,Calories
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Grams of protein,6,Protein
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Grams of fat,2,Fat
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Grams of sugars,1,Sugars
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Display shelf,1,Shelf
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,Milligrams of sodium,290,Sodium,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Calories per serving,110,Calories
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Grams of protein,6,Protein
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Grams of fat,2,Fat
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Grams of sugars,1,Sugars
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Display shelf,1,Shelf
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,Grams of dietary fiber,2,Fiber,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Calories per serving,110,Calories
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Grams of protein,6,Protein
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Grams of fat,2,Fat
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Grams of sugars,1,Sugars
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Display shelf,1,Shelf
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,Grams of complex carbohydrates,17,Carbohydrates,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Calories per serving,110,Calories
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Grams of protein,6,Protein
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Grams of fat,2,Fat
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Grams of sugars,1,Sugars
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Display shelf,1,Shelf
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,Grams of sugars,1,Sugars,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,Milligrams of potassium,105,Potassium,Calories per serving,110,Calories
Cheerios,General Mills,Cold,Milligrams of potassium,105,Potassium,Grams of protein,6,Protein
