name,Manufacturer,type,feature.x,value.x,featureAbbr.x,feature.y,value.y,featureAbbr.y
Basic 4,General Mills,Cold,grams of sugars,8,Sugars,grams of sugars,8,Sugars
Basic 4,General Mills,Cold,grams of sugars,8,Sugars,milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,grams of sugars,8,Sugars,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,grams of sugars,8,Sugars,Display shelf,3,Shelf
Basic 4,General Mills,Cold,grams of sugars,8,Sugars,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,grams of sugars,8,Sugars,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,grams of sugars,8,Sugars,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,calories per serving,130,Calories
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,grams of protein,3,Protein
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,grams of fat,2,Fat
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,grams of sugars,8,Sugars
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,Display shelf,3,Shelf
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,milligrams of potassium,100,Potassium,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,calories per serving,130,Calories
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of protein,3,Protein
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of fat,2,Fat
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of sugars,8,Sugars
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Display shelf,3,Shelf
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Display shelf,3,Shelf,calories per serving,130,Calories
Basic 4,General Mills,Cold,Display shelf,3,Shelf,grams of protein,3,Protein
Basic 4,General Mills,Cold,Display shelf,3,Shelf,grams of fat,2,Fat
Basic 4,General Mills,Cold,Display shelf,3,Shelf,milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Display shelf,3,Shelf,grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Display shelf,3,Shelf,grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Display shelf,3,Shelf,grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Display shelf,3,Shelf,milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Display shelf,3,Shelf,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Display shelf,3,Shelf,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,calories per serving,130,Calories
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,grams of protein,3,Protein
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,grams of fat,2,Fat
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Weight in ounces per one serving,1.33,Ounces,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,calories per serving,130,Calories
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,grams of protein,3,Protein
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,grams of fat,2,Fat
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Number of cups in one serving,0.75,Cups,Rating of cereal,37.038562,**Rating**
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,calories per serving,130,Calories
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,grams of protein,3,Protein
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,grams of fat,2,Fat
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,milligrams of sodium,210,Sodium
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,grams of dietary fiber,2,Fiber
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,grams of complex carbohydrates,18,Carbohydrates
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,grams of sugars,8,Sugars
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,milligrams of potassium,100,Potassium
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Display shelf,3,Shelf
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Weight in ounces per one serving,1.33,Ounces
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Number of cups in one serving,0.75,Cups
Basic 4,General Mills,Cold,Rating of cereal,37.038562,**Rating**,Rating of cereal,37.038562,**Rating**
Cheerios,General Mills,Cold,calories per serving,110,Calories,calories per serving,110,Calories
Cheerios,General Mills,Cold,calories per serving,110,Calories,grams of protein,6,Protein
Cheerios,General Mills,Cold,calories per serving,110,Calories,grams of fat,2,Fat
Cheerios,General Mills,Cold,calories per serving,110,Calories,milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,calories per serving,110,Calories,grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,calories per serving,110,Calories,grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,calories per serving,110,Calories,grams of sugars,1,Sugars
Cheerios,General Mills,Cold,calories per serving,110,Calories,milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,calories per serving,110,Calories,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,calories per serving,110,Calories,Display shelf,1,Shelf
Cheerios,General Mills,Cold,calories per serving,110,Calories,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,calories per serving,110,Calories,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,calories per serving,110,Calories,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,grams of protein,6,Protein,calories per serving,110,Calories
Cheerios,General Mills,Cold,grams of protein,6,Protein,grams of protein,6,Protein
Cheerios,General Mills,Cold,grams of protein,6,Protein,grams of fat,2,Fat
Cheerios,General Mills,Cold,grams of protein,6,Protein,milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,grams of protein,6,Protein,grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,grams of protein,6,Protein,grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,grams of protein,6,Protein,grams of sugars,1,Sugars
Cheerios,General Mills,Cold,grams of protein,6,Protein,milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,grams of protein,6,Protein,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,grams of protein,6,Protein,Display shelf,1,Shelf
Cheerios,General Mills,Cold,grams of protein,6,Protein,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,grams of protein,6,Protein,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,grams of protein,6,Protein,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,grams of fat,2,Fat,calories per serving,110,Calories
Cheerios,General Mills,Cold,grams of fat,2,Fat,grams of protein,6,Protein
Cheerios,General Mills,Cold,grams of fat,2,Fat,grams of fat,2,Fat
Cheerios,General Mills,Cold,grams of fat,2,Fat,milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,grams of fat,2,Fat,grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,grams of fat,2,Fat,grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,grams of fat,2,Fat,grams of sugars,1,Sugars
Cheerios,General Mills,Cold,grams of fat,2,Fat,milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,grams of fat,2,Fat,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,grams of fat,2,Fat,Display shelf,1,Shelf
Cheerios,General Mills,Cold,grams of fat,2,Fat,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,grams of fat,2,Fat,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,grams of fat,2,Fat,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,calories per serving,110,Calories
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,grams of protein,6,Protein
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,grams of fat,2,Fat
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,grams of sugars,1,Sugars
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,Display shelf,1,Shelf
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,milligrams of sodium,290,Sodium,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,calories per serving,110,Calories
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,grams of protein,6,Protein
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,grams of fat,2,Fat
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,grams of sugars,1,Sugars
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,Display shelf,1,Shelf
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,grams of dietary fiber,2,Fiber,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,calories per serving,110,Calories
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of protein,6,Protein
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of fat,2,Fat
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of sugars,1,Sugars
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,Display shelf,1,Shelf
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,calories per serving,110,Calories
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,grams of protein,6,Protein
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,grams of fat,2,Fat
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,milligrams of sodium,290,Sodium
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,grams of dietary fiber,2,Fiber
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,grams of complex carbohydrates,17,Carbohydrates
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,grams of sugars,1,Sugars
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,milligrams of potassium,105,Potassium
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,Display shelf,1,Shelf
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,Weight in ounces per one serving,1,Ounces
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,Number of cups in one serving,1.25,Cups
Cheerios,General Mills,Cold,grams of sugars,1,Sugars,Rating of cereal,50.764999,**Rating**
Cheerios,General Mills,Cold,milligrams of potassium,105,Potassium,calories per serving,110,Calories
Cheerios,General Mills,Cold,milligrams of potassium,105,Potassium,grams of protein,6,Protein
